#{"t_start": 1769179680.039594, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,123.870033
-45.0,50,124.195256
-50.0,50,124.511521
-50.0,50,124.829097
-50.0,50,125.168434
-50.0,50,125.498388
-50.0,50,125.815573
-50.0,50,126.134818
-50.0,50,126.485139
-37.0,50,126.805501
-50.0,50,127.124334
-50.0,50,127.439624
-50.0,50,127.777953
-49.0,50,128.099214
-45.0,50,128.415721
-50.0,50,128.731078
-50.0,50,129.066184
-50.0,50,129.389123
-50.0,50,129.706195
-50.0,50,130.025014
-50.0,50,130.375234
-50.0,50,130.703432
-50.0,50,131.036281
-50.0,50,131.36615
-50.0,50,131.721874
-50.0,50,132.060342
-50.0,50,132.392091
-50.0,50,132.727895
-50.0,50,133.089976
-50.0,50,133.425873
-48.0,50,133.749834
-50.0,50,134.08091
-36.0,50,134.432573
-46.0,50,135.005773
-50.0,50,135.351609
-50.0,50,135.691351
-50.0,50,136.036978
-50.0,50,136.369459
-50.0,50,136.697035
-50.0,50,137.026853
-50.0,50,137.381791
-49.0,50,137.708503
-50.0,50,138.02319
-50.0,50,138.344415
-50.0,50,138.701516
-50.0,50,139.024409
-50.0,50,139.366809
-50.0,50,139.698011
-48.0,50,140.041158
-50.0,50,140.368933
-50.0,50,140.687784
-45.0,50,141.014388
-50.0,50,141.360913
-50.0,50,141.689432
-50.0,50,142.01239
-50.0,50,142.331116
-50.0,50,142.685323
-50.0,50,143.011154
-50.0,50,143.334101
-49.0,50,143.654751
-50.0,50,144.000922
-37.0,50,144.328137
-22.0,50,144.648973
-50.0,50,144.969105
-48.0,50,145.309622
-50.0,50,145.640984
-50.0,50,145.971025
-50.0,50,146.293795
-50.0,50,146.652663
-50.0,50,146.977885
-50.0,50,147.299855
-50.0,50,147.623274
-50.0,50,147.967431
-43.0,50,148.289661
-50.0,50,148.611606
-50.0,50,148.929628
-50.0,50,149.272623
-48.0,50,149.592076
-50.0,50,149.909987
-50.0,50,150.227224
-50.0,50,150.584735
-50.0,50,150.910895
-50.0,50,151.24374
-50.0,50,151.574254
-50.0,50,151.925205
-47.0,50,152.255382
-50.0,50,152.588367
-50.0,50,152.920283
-50.0,50,153.269554
-50.0,50,153.609367
-50.0,50,153.942921
-50.0,50,154.266307
-50.0,50,154.628485
-50.0,50,154.9529
-50.0,50,155.278801
-25.0,50,155.608392
-50.0,50,155.963464
-49.0,50,156.294762
-50.0,50,156.625581
-47.0,50,156.957293
-50.0,50,157.312372
-50.0,50,157.64579
-50.0,50,157.974953
-50.0,50,158.290947
-46.0,50,158.643106
-48.0,50,158.960519
-50.0,50,159.278116
-7.0,50,159.594623
-50.0,50,159.929268
-50.0,50,160.249241
-50.0,50,160.571512
-50.0,50,160.89115
-49.0,50,161.239016
-50.0,50,161.574739
-50.0,50,161.904778
-5.0,50,162.226531
-45.0,50,162.580095
-50.0,50,162.902934
-50.0,50,163.221073
-50.0,50,163.535559
-2.0,50,163.880311
-50.0,50,164.206395
-50.0,50,164.526498
-50.0,50,164.848072
-4.0,50,165.1957
-50.0,50,165.52576
-50.0,50,165.845566
-46.0,50,166.171582
-48.0,50,166.522566
-18.0,50,166.843797
-50.0,50,167.160707
-50.0,50,167.472748
-50.0,50,167.81224
-50.0,50,168.136835
-8.0,50,168.455021
-48.0,50,168.784055
-50.0,50,169.159993
-48.0,50,169.5108
-50.0,50,169.84781
-3.0,50,170.202268
-50.0,50,170.582984
-50.0,50,170.910997
-47.0,50,171.23132
-50.0,50,171.553782
-50.0,50,171.900386
-50.0,50,172.220966
-50.0,50,172.538134
-50.0,50,172.897554
-50.0,50,173.295118
-50.0,50,173.645881
-47.0,50,173.997621
-49.0,50,174.336306
