#{"t_start": 1769183404.058898, "env_id": "FetchReachDense-v4"}
r,l,t
-1.061222,50,36.5709
-1.92233,50,36.810151
-1.852107,50,37.033984
-1.110007,50,37.255519
-0.715455,50,37.473941
-1.17464,50,37.696301
-1.248635,50,37.919137
-1.557553,50,38.142109
-1.274243,50,38.368923
-0.906952,50,38.621614
-1.281567,50,38.841744
-1.044787,50,39.060865
-1.088848,50,39.293062
-1.498982,50,39.513592
-0.844826,50,39.759109
-0.826252,50,39.984054
-1.255667,50,40.214131
-0.935573,50,40.442376
-1.39029,50,40.674418
-1.262266,50,40.900853
-1.50308,50,41.138547
-1.172952,50,41.374336
-1.288301,50,41.598394
-1.173356,50,41.824001
-0.866482,50,42.050872
-0.998279,50,42.283934
-1.000857,50,42.510368
-1.362304,50,42.737929
-0.884319,50,42.981159
-0.968327,50,43.208665
-1.003233,50,43.435468
-2.016611,50,43.658131
-2.03881,50,43.882925
-1.375996,50,44.10774
-1.013275,50,44.339964
-1.167003,50,44.564283
-1.09149,50,44.785804
-0.646334,50,45.012109
-1.003861,50,45.232372
-1.261714,50,45.455597
-1.323381,50,45.675765
-0.683468,50,45.900516
-0.970681,50,46.120362
-0.960243,50,46.342878
-0.673504,50,46.561387
-1.310186,50,46.781134
-2.123872,50,47.005198
-1.390215,50,47.223277
-0.848896,50,47.440789
-1.493366,50,47.666559
-1.150174,50,47.884678
-1.477126,50,48.109019
-1.245605,50,48.327149
-1.806687,50,48.547267
-3.993183,50,48.777846
-3.877448,50,49.000288
-1.978768,50,49.219349
-1.461777,50,49.440445
-1.328567,50,49.659368
-1.602422,50,49.876808
-1.70272,50,50.098347
-1.136993,50,50.318498
-1.178436,50,50.536779
-1.529943,50,50.757725
-1.536507,50,50.97606
-1.393604,50,51.195008
-1.420155,50,51.413469
-1.348611,50,51.63061
-1.438555,50,51.847707
-1.099161,50,52.068286
-1.566021,50,52.286813
-0.984554,50,52.503821
-1.093244,50,52.726531
-1.257481,50,52.952583
-1.114595,50,53.174051
-1.074372,50,53.394468
-1.647099,50,53.621549
-1.225332,50,53.851668
-1.370904,50,54.075624
-1.116269,50,54.302908
-3.598042,50,54.529036
-2.060008,50,54.755366
-1.710451,50,54.978525
-1.28206,50,55.203428
-1.139088,50,55.427053
-1.740402,50,55.652831
-1.356676,50,55.871723
-1.233813,50,56.09039
-1.494562,50,56.310179
-2.062106,50,56.529827
-1.374403,50,56.749488
-1.140353,50,56.970817
-1.680651,50,57.191085
-1.356663,50,57.41326
-1.107015,50,57.633777
-1.086379,50,57.858893
-1.624334,50,58.090942
-2.310817,50,58.323051
-1.100899,50,58.555709
-1.645905,50,58.776523
-1.701123,50,58.996224
-1.012718,50,59.218638
-1.207219,50,59.44544
-1.158101,50,59.671406
-1.136775,50,59.896838
-1.953631,50,60.1238
-2.110749,50,60.350799
-1.093105,50,60.572667
-1.018419,50,60.789446
-1.193909,50,61.019627
-1.248999,50,61.246777
-0.932454,50,61.470556
-0.943185,50,61.694522
-1.303743,50,61.919279
-1.502417,50,62.144725
-1.238922,50,62.36915
-1.02816,50,62.59674
-1.837771,50,62.830461
-1.104088,50,63.048947
-1.718743,50,63.270946
-1.662556,50,63.494137
-1.216528,50,63.719375
-2.160758,50,63.945993
-1.673609,50,64.170474
