#{"t_start": 1769293906.9893942, "env_id": "FetchReachDense-v4"}
r,l,t
-2.681181,50,57.255699
-1.694964,50,57.901106
-2.129548,50,58.540627
-2.708768,50,59.20341
-1.826338,50,59.81774
-2.242261,50,60.523489
-1.637379,50,60.983106
-1.511454,50,61.458331
-1.226079,50,61.931336
-1.573264,50,62.425539
-1.19686,50,62.881723
-1.46693,50,63.357641
-1.880353,50,63.814923
-2.12699,50,64.29632
-1.960226,50,64.760146
-1.159003,50,65.224007
-1.559913,50,65.699528
-1.428954,50,66.179425
-1.24975,50,66.649029
-1.963045,50,67.111814
-2.296845,50,67.586566
-1.988984,50,68.032552
-1.455456,50,68.52599
-1.131528,50,69.007056
-1.600933,50,69.477663
-1.2595,50,69.94125
-1.618187,50,70.402157
-1.311574,50,71.016297
-1.827262,50,71.622952
-1.913968,50,72.277833
-1.650201,50,72.897838
-1.724392,50,73.561928
-1.806863,50,74.07404
-1.57623,50,74.5298
-2.12057,50,74.994924
-1.738499,50,75.455423
-1.760025,50,75.923995
-1.609397,50,76.412152
-1.776924,50,76.866521
-1.891112,50,77.343319
-1.228255,50,77.802118
-1.725126,50,78.271618
-1.464659,50,78.72423
-1.17763,50,79.191182
-1.352266,50,79.647902
-1.519477,50,80.11809
-1.001066,50,80.57118
-0.81924,50,81.033196
-1.256283,50,81.504016
-1.10123,50,81.954574
-1.48223,50,82.431396
-0.948029,50,82.88141
-1.100706,50,83.369976
-1.090409,50,83.904724
-1.343718,50,84.542171
-1.134061,50,85.172913
-0.847054,50,85.797492
-1.397051,50,86.469929
-1.023707,50,87.072992
-0.740217,50,87.539408
-0.981602,50,88.003066
