#{"t_start": 1769178244.6437068, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,68.594629
-48.0,50,68.804876
-50.0,50,69.031977
-50.0,50,69.241343
-50.0,50,69.454165
-48.0,50,69.669713
-50.0,50,69.882892
-50.0,50,70.094962
-50.0,50,70.306807
-50.0,50,70.517091
-50.0,50,70.727593
-50.0,50,70.941229
-50.0,50,71.14928
-50.0,50,71.355103
-50.0,50,71.564326
-50.0,50,71.77785
-50.0,50,71.98997
-50.0,50,72.203721
-50.0,50,72.41212
-50.0,50,72.637079
-50.0,50,72.8496
-50.0,50,73.061176
-50.0,50,73.271358
-50.0,50,73.481599
-50.0,50,73.694449
-50.0,50,73.904665
-50.0,50,74.115645
-50.0,50,74.325958
-50.0,50,74.53606
-50.0,50,74.746121
-50.0,50,74.95466
-50.0,50,75.162946
-50.0,50,75.373625
-48.0,50,75.583018
-50.0,50,75.79489
-50.0,50,76.006475
-50.0,50,76.217655
-50.0,50,76.427961
-50.0,50,76.638033
-50.0,50,76.851987
-50.0,50,77.065078
-50.0,50,77.27335
-50.0,50,77.480477
-50.0,50,77.690587
-50.0,50,77.901124
-50.0,50,78.119007
-50.0,50,78.331968
-50.0,50,78.54529
-50.0,50,78.773692
-50.0,50,78.987086
-50.0,50,79.198151
-50.0,50,79.410351
-50.0,50,79.623566
-50.0,50,79.833953
-50.0,50,80.050918
-50.0,50,80.269507
-50.0,50,80.481302
-50.0,50,80.692154
-49.0,50,80.905268
-50.0,50,81.120947
-50.0,50,81.334749
-50.0,50,81.548189
-50.0,50,81.760944
-50.0,50,81.975585
-50.0,50,82.18701
-50.0,50,82.398286
-50.0,50,82.610947
-50.0,50,82.827245
-50.0,50,83.057512
-50.0,50,83.267791
-50.0,50,83.479109
-50.0,50,83.691335
-50.0,50,83.903846
-50.0,50,84.112947
-50.0,50,84.321789
-50.0,50,84.532051
-45.0,50,84.741219
-50.0,50,84.947643
-50.0,50,85.159766
-50.0,50,85.370364
-50.0,50,85.580474
-50.0,50,85.793719
-50.0,50,86.005743
-50.0,50,86.220644
-50.0,50,86.431013
-50.0,50,86.646011
-50.0,50,86.855133
-50.0,50,87.065461
-50.0,50,87.273922
-50.0,50,87.483854
-50.0,50,87.711629
-50.0,50,87.924778
-50.0,50,88.136915
-50.0,50,88.347955
-50.0,50,88.556913
-50.0,50,88.990493
-50.0,50,89.204688
-49.0,50,89.417481
-50.0,50,89.626272
-50.0,50,89.83895
-48.0,50,90.053155
-50.0,50,90.266397
-50.0,50,90.474306
-50.0,50,90.683932
-50.0,50,90.893054
-50.0,50,91.10591
-50.0,50,91.313747
-50.0,50,91.522175
-50.0,50,91.737578
-48.0,50,91.95096
-50.0,50,92.165081
-50.0,50,92.375921
-50.0,50,92.585856
-50.0,50,92.79629
-50.0,50,93.010734
-50.0,50,93.223128
-50.0,50,93.441971
-50.0,50,93.686901
-50.0,50,93.898521
-50.0,50,94.113847
-50.0,50,94.330586
-50.0,50,94.544247
-50.0,50,94.757004
-50.0,50,94.976382
-50.0,50,95.191004
-50.0,50,95.421252
-50.0,50,95.635778
-50.0,50,95.850343
-50.0,50,96.063903
-50.0,50,96.270533
-50.0,50,96.474821
-50.0,50,96.680627
-50.0,50,96.888346
-50.0,50,97.098949
-50.0,50,97.306294
-50.0,50,97.520217
-49.0,50,97.728449
-50.0,50,97.936624
-50.0,50,98.146461
-50.0,50,98.354271
-50.0,50,98.563271
-50.0,50,98.76858
-50.0,50,98.973648
-50.0,50,99.180157
-50.0,50,99.385343
-50.0,50,99.590725
-50.0,50,99.796835
-50.0,50,100.00466
-50.0,50,100.214694
-50.0,50,100.425699
-50.0,50,100.637977
-48.0,50,100.847985
-50.0,50,101.087122
-50.0,50,101.301765
-50.0,50,101.506882
-45.0,50,101.714931
-19.0,50,101.93058
-50.0,50,102.134653
-32.0,50,102.345346
-50.0,50,102.556886
-50.0,50,102.761534
-50.0,50,102.968039
-50.0,50,103.173044
-47.0,50,103.384919
-50.0,50,103.599926
-50.0,50,103.816595
-50.0,50,104.02825
-50.0,50,104.240146
-50.0,50,104.453774
-50.0,50,104.659408
-50.0,50,104.871259
-50.0,50,105.100307
-48.0,50,105.320603
-50.0,50,105.557438
-50.0,50,105.774958
-47.0,50,105.988932
-50.0,50,106.208127
-50.0,50,106.429219
-50.0,50,106.633306
-48.0,50,106.842722
-50.0,50,107.053133
-50.0,50,107.263615
-50.0,50,107.474759
-50.0,50,107.678388
-49.0,50,107.885778
-50.0,50,108.090387
-50.0,50,108.293109
-50.0,50,108.498516
-50.0,50,108.703667
-50.0,50,108.90692
-50.0,50,109.119377
-50.0,50,109.330149
-46.0,50,109.537971
-50.0,50,109.75005
-49.0,50,109.955194
-50.0,50,110.162374
-46.0,50,110.374098
-50.0,50,110.580394
-50.0,50,110.788439
-50.0,50,110.994366
-47.0,50,111.222374
-50.0,50,111.431848
-50.0,50,111.645473
-50.0,50,111.854692
-50.0,50,112.062146
-50.0,50,112.281894
-50.0,50,112.491695
-50.0,50,112.707619
-50.0,50,112.915724
-49.0,50,113.125403
-27.0,50,113.341164
-50.0,50,113.558363
-50.0,50,113.774473
-50.0,50,113.992208
-50.0,50,114.209137
-50.0,50,114.423859
-50.0,50,114.629127
-50.0,50,114.839178
-50.0,50,115.045604
-50.0,50,115.260635
-50.0,50,115.473867
-50.0,50,115.688577
-50.0,50,115.905008
-50.0,50,116.122685
-50.0,50,116.332718
-50.0,50,116.559031
-50.0,50,116.768982
-50.0,50,116.979528
-50.0,50,117.187616
-50.0,50,117.400895
