#{"t_start": 1769181951.8900201, "env_id": "FetchReach-v4"}
r,l,t
-1.0,50,149.028388
0.0,50,149.240544
-3.0,50,149.455461
-1.0,50,149.668804
-3.0,50,149.887168
-3.0,50,150.100456
-3.0,50,150.319332
-2.0,50,150.534637
-2.0,50,150.748143
-2.0,50,150.960931
0.0,50,151.172695
-3.0,50,151.386277
-2.0,50,151.602415
-1.0,50,151.81561
-2.0,50,152.028299
-2.0,50,152.24752
0.0,50,152.46126
-2.0,50,152.673322
-2.0,50,152.88572
-2.0,50,153.09823
-2.0,50,153.313101
-1.0,50,153.525403
-2.0,50,153.74552
-2.0,50,153.958224
-3.0,50,154.179287
-2.0,50,154.393431
-1.0,50,154.605529
0.0,50,154.819162
-1.0,50,155.032669
-2.0,50,155.246754
-1.0,50,155.459372
-3.0,50,155.67599
-2.0,50,155.888431
0.0,50,156.100827
-1.0,50,156.313136
-3.0,50,156.526286
-2.0,50,156.74896
-1.0,50,156.960928
-1.0,50,157.172737
-2.0,50,157.384578
-2.0,50,157.598745
-3.0,50,157.815138
-1.0,50,158.027453
-2.0,50,158.239108
-2.0,50,158.460047
-2.0,50,158.678574
-3.0,50,158.893215
-2.0,50,159.106671
-1.0,50,159.320205
-2.0,50,159.532936
-1.0,50,159.745719
-2.0,50,159.957497
-2.0,50,160.172868
-2.0,50,160.386035
0.0,50,160.599485
-2.0,50,160.817599
-2.0,50,161.033122
-2.0,50,161.244686
0.0,50,161.455561
-2.0,50,161.668455
-2.0,50,161.882912
-2.0,50,162.095706
-1.0,50,162.309023
-2.0,50,162.521341
-2.0,50,162.736718
-2.0,50,162.94939
0.0,50,163.160135
-3.0,50,163.371714
-2.0,50,163.58594
0.0,50,163.799065
-2.0,50,164.011597
-2.0,50,164.227088
-3.0,50,164.451667
-2.0,50,164.668163
-3.0,50,164.885067
-1.0,50,165.102211
0.0,50,165.31627
-3.0,50,165.537726
0.0,50,165.748821
-3.0,50,165.968607
0.0,50,166.183489
-2.0,50,166.398017
-3.0,50,166.612482
-1.0,50,166.825616
-2.0,50,167.041313
-2.0,50,167.259824
-1.0,50,167.472169
-1.0,50,167.685662
-1.0,50,167.899473
-2.0,50,168.125256
-2.0,50,168.339572
-1.0,50,168.553043
-2.0,50,168.767897
-2.0,50,168.982331
-2.0,50,169.196602
-2.0,50,169.409989
0.0,50,169.62564
0.0,50,169.839731
-2.0,50,170.056327
-3.0,50,170.268721
-2.0,50,170.484243
-2.0,50,170.698881
0.0,50,170.912129
-1.0,50,171.126302
-2.0,50,171.344559
-2.0,50,171.557828
-1.0,50,171.770936
-2.0,50,171.985395
-1.0,50,172.20417
-2.0,50,172.421944
-3.0,50,172.64381
-2.0,50,172.858052
-2.0,50,173.072299
-2.0,50,173.284755
-2.0,50,173.498006
-1.0,50,173.71143
-2.0,50,173.935036
-2.0,50,174.148108
-2.0,50,174.366302
-3.0,50,174.577976
-2.0,50,174.799881
-2.0,50,175.016169
-2.0,50,175.231927
-1.0,50,175.449804
-1.0,50,175.664709
-2.0,50,175.87816
-2.0,50,176.090852
-2.0,50,176.309929
-1.0,50,176.524976
-1.0,50,176.739679
0.0,50,176.9545
-2.0,50,177.170259
-2.0,50,177.388389
-2.0,50,177.601467
-3.0,50,177.81428
-2.0,50,178.027014
-1.0,50,178.241419
-2.0,50,178.460399
0.0,50,178.674333
-2.0,50,178.889649
-2.0,50,179.104207
0.0,50,179.317252
-3.0,50,179.537641
0.0,50,179.750747
0.0,50,179.967666
-2.0,50,180.181677
-3.0,50,180.394653
-2.0,50,180.60538
-2.0,50,180.819721
0.0,50,181.031978
-1.0,50,181.24317
-3.0,50,181.460524
-3.0,50,181.6738
-2.0,50,181.88583
-3.0,50,182.100814
-1.0,50,182.312294
-1.0,50,182.526125
-1.0,50,182.7386
-1.0,50,182.95106
-1.0,50,183.164119
-2.0,50,183.384205
-1.0,50,183.595934
0.0,50,183.807711
-3.0,50,184.020395
-3.0,50,184.236587
-3.0,50,184.449793
-1.0,50,184.663948
-1.0,50,184.876594
-1.0,50,185.092224
0.0,50,185.306322
-3.0,50,185.524916
-1.0,50,185.737985
-2.0,50,185.959296
-2.0,50,186.173433
0.0,50,186.386531
-2.0,50,186.604251
-1.0,50,186.819137
-2.0,50,187.040744
