#{"t_start": 1769171071.657899, "env_id": "FetchReachDense-v4"}
r,l,t
-1.183937,50,54.014562
-1.76651,50,54.233781
-1.609077,50,54.45138
-1.15016,50,54.66775
-1.337703,50,54.884533
-2.62785,50,55.105824
-1.130908,50,55.323465
-0.76798,50,55.548019
-1.773676,50,55.763775
-1.708056,50,55.984151
-3.252324,50,56.208668
-1.440727,50,56.4267
-2.277671,50,56.642986
-1.38364,50,56.859309
-1.506572,50,57.075164
-1.979111,50,57.291165
-2.163579,50,57.507926
-1.404773,50,57.728489
-1.345413,50,57.948792
-1.467637,50,58.166064
-1.483211,50,58.386152
-2.121631,50,58.607961
-5.08108,50,58.827347
-1.653247,50,59.057398
-1.227427,50,59.277195
-1.427197,50,59.496835
-0.604445,50,59.711902
-1.317316,50,59.935503
-1.786902,50,60.153749
-0.781104,50,60.373186
-0.993953,50,60.591596
-1.458983,50,60.813054
-1.126632,50,61.028677
-1.279571,50,61.248314
-1.171584,50,61.464947
-1.253314,50,61.685868
-1.352405,50,61.904625
-0.958882,50,62.123472
-2.281857,50,62.347414
-1.42355,50,62.561987
-0.980235,50,62.778749
-2.132154,50,63.00083
-1.49864,50,63.219136
-1.536728,50,63.436177
-1.129955,50,63.652017
-1.002315,50,63.873975
-1.444905,50,64.089436
-2.562112,50,64.312213
-1.979513,50,64.526067
-1.307622,50,64.743221
-1.169181,50,64.961431
-1.859905,50,65.183251
-1.223827,50,65.401238
-1.175002,50,65.620948
-0.947844,50,65.843368
-1.308814,50,66.060901
-1.412113,50,66.277317
-1.120545,50,66.498797
-1.040605,50,66.741131
-1.158263,50,66.957604
-1.262829,50,67.171313
-1.76059,50,67.401012
-1.008109,50,67.617258
-1.497635,50,67.837332
-4.69047,50,68.055545
-1.033552,50,68.27105
-1.082339,50,68.48394
-0.927257,50,68.696999
-1.448299,50,68.909261
-0.737865,50,69.123617
-0.845164,50,69.338232
-0.966834,50,69.551103
-2.098932,50,69.766544
-2.154095,50,69.987271
-1.283558,50,70.200628
-0.866135,50,70.416372
-0.939168,50,70.633215
-0.839648,50,70.851267
-1.203524,50,71.070041
-0.893023,50,71.283317
-1.044632,50,71.496001
-1.037924,50,71.712224
-0.984078,50,71.925085
-1.004173,50,72.138347
-0.780744,50,72.352909
-1.067424,50,72.568225
-1.338544,50,72.781291
-1.374716,50,72.996768
-1.805382,50,73.211772
-1.147206,50,73.427122
-1.728584,50,73.640462
-2.04368,50,73.853271
-1.748746,50,74.070381
-1.405481,50,74.285955
-1.654388,50,74.504473
-1.215556,50,74.724475
-1.066648,50,74.938251
-1.654094,50,75.153139
-1.834002,50,75.375432
-0.980215,50,75.591318
-1.713572,50,75.805355
-1.308948,50,76.029797
-1.203822,50,76.245877
-0.868513,50,76.46199
-1.12849,50,76.681439
-1.007603,50,76.897417
-0.907242,50,77.117552
-1.528544,50,77.33759
-1.092938,50,77.557918
-1.140636,50,77.776523
-0.977064,50,77.995226
-1.036576,50,78.208329
-1.437138,50,78.423268
-1.382764,50,78.654882
-1.552192,50,78.874946
-1.186044,50,79.091009
-1.110001,50,79.309636
-1.521213,50,79.526544
-1.926354,50,79.744715
-2.12572,50,79.962024
-1.497644,50,80.178138
-1.363827,50,80.396157
-0.585915,50,80.612628
-1.259814,50,80.833365
-1.222515,50,81.05154
-1.102854,50,81.275394
-0.909504,50,81.495169
-1.240644,50,81.712301
-0.966058,50,81.926903
-1.090785,50,82.146112
-0.821328,50,82.362579
-0.918176,50,82.57771
-0.952195,50,82.79262
-1.164548,50,83.009517
-1.120111,50,83.224956
-1.251011,50,83.441852
-1.20993,50,83.657037
-1.453387,50,83.874982
-1.426941,50,84.089382
-1.060739,50,84.305377
-1.077254,50,84.519961
-1.49953,50,84.736966
-3.316355,50,84.953626
-1.683479,50,85.167579
-1.461365,50,85.384178
-1.811561,50,85.6006
-1.351486,50,85.816405
-1.99,50,86.036994
-1.18353,50,86.254364
-0.859125,50,86.475173
-1.649662,50,86.699112
-1.49837,50,86.916908
-0.755056,50,87.132704
-1.090694,50,87.350068
-0.946006,50,87.566223
-1.164638,50,87.781782
-0.931458,50,88.005102
-0.923836,50,88.222182
-1.274545,50,88.438749
-1.324797,50,88.657523
-1.902703,50,88.876101
-2.023046,50,89.098238
-3.15947,50,89.322456
-1.994726,50,89.554626
-1.625122,50,89.770625
-1.015871,50,89.988241
-0.952785,50,90.20469
-1.243055,50,90.420663
-1.662256,50,90.636603
-1.48914,50,90.853789
-0.959549,50,91.077091
-1.560254,50,91.298636
-1.616047,50,91.518411
-1.597817,50,91.738688
-1.16491,50,91.955843
-0.830353,50,92.17185
-1.404695,50,92.387877
-0.609922,50,92.605985
-1.384838,50,92.821084
-0.981725,50,93.036356
-2.065348,50,93.258335
-1.166511,50,93.476271
-0.684586,50,93.696293
-0.873088,50,93.912844
-1.046323,50,94.129233
-0.848061,50,94.350462
-0.663016,50,94.566096
-0.819538,50,94.781749
-0.884873,50,94.999676
-1.068127,50,95.216008
-1.239171,50,95.436251
-1.001402,50,95.651267
-1.170453,50,95.865124
-1.209482,50,96.082864
-0.717003,50,96.304642
-1.629718,50,96.525968
-0.983496,50,96.740199
-1.169302,50,96.961289
-1.173833,50,97.17785
-0.659393,50,97.393715
-0.776716,50,97.611533
-1.10287,50,97.842039
-1.065453,50,98.060508
-1.250885,50,98.275783
-0.876915,50,98.49193
-0.7545,50,98.711038
-0.938088,50,98.925495
-1.154825,50,99.139411
-6.401825,50,99.355938
-2.762958,50,99.576949
-2.931226,50,99.791465
-1.487744,50,100.007318
-1.620393,50,100.223722
-1.849985,50,100.441939
-1.281519,50,100.660943
-1.682413,50,100.881274
-1.103828,50,101.096005
-1.323519,50,101.330077
-0.811759,50,101.545469
-1.171715,50,101.765435
-1.243929,50,101.985972
-1.139731,50,102.206269
-0.553366,50,102.423993
-1.125119,50,102.641484
-1.012602,50,102.856166
-0.829027,50,103.076187
-0.840226,50,103.292304
-0.955154,50,103.50702
-1.52615,50,103.722577
-1.896194,50,103.940163
-1.699059,50,104.155378
-1.792448,50,104.378269
-0.967249,50,104.600754
-0.910272,50,104.821919
-0.726065,50,105.038527
-0.618715,50,105.253992
-0.647876,50,105.478104
-0.718993,50,105.697476
-0.942833,50,105.914953
-1.006853,50,106.131403
-1.791018,50,106.355824
-1.564228,50,106.574745
-1.204086,50,106.792596
-1.121697,50,107.007409
-1.487503,50,107.225346
-1.345307,50,107.447385
-1.281782,50,107.668353
-1.84059,50,107.890752
-2.018952,50,108.110198
-1.257178,50,108.330969
-0.937137,50,108.55227
-1.614459,50,108.775309
-0.811509,50,108.992823
-0.693316,50,109.211702
-0.92431,50,109.429438
-0.779742,50,109.645728
-1.425622,50,109.862435
-1.218149,50,110.288404
-0.675118,50,110.507797
-0.63628,50,110.728683
-1.020003,50,110.943955
-0.970678,50,111.162324
-1.160428,50,111.382528
-1.168551,50,111.598579
-1.291416,50,111.817684
-1.082402,50,112.039658
-0.763752,50,112.261758
-0.83048,50,112.494341
-1.588656,50,112.714548
-1.118599,50,112.937054
-0.5671,50,113.155361
-0.630459,50,113.373401
-1.241177,50,113.591027
-1.671705,50,113.809655
-1.578252,50,114.025144
-1.739511,50,114.246225
-1.221215,50,114.467621
-1.295053,50,114.701224
-0.771547,50,114.926001
-2.500434,50,115.143813
-1.137742,50,115.366867
-1.454526,50,115.587654
-1.62163,50,115.803543
-1.032781,50,116.019018
-1.092818,50,116.236026
-1.338227,50,116.455696
-1.210886,50,116.675055
-0.778943,50,116.893458
-1.044841,50,117.10965
-0.862034,50,117.332531
-0.738169,50,117.552249
-1.397041,50,117.770457
-1.630376,50,117.987048
-1.383664,50,118.210309
-0.530678,50,118.425395
-0.668261,50,118.64116
-0.712657,50,118.858135
-0.81181,50,119.075164
-0.808912,50,119.290409
-2.099744,50,119.512326
-1.38195,50,119.727718
-1.044888,50,119.950342
-1.161305,50,120.167204
-1.162876,50,120.38316
-1.814932,50,120.599336
-1.302273,50,120.816992
-0.842593,50,121.032821
-0.735548,50,121.250654
-1.477919,50,121.466502
-2.123415,50,121.685595
-1.30393,50,121.903323
-1.26369,50,122.121438
-0.748958,50,122.337642
-1.074861,50,122.555092
-0.618677,50,122.771046
-1.099963,50,122.986732
-0.940546,50,123.206579
-0.871353,50,123.425171
-0.781927,50,123.642445
-2.55943,50,123.859709
-1.772453,50,124.07665
-2.281775,50,124.29762
-1.471669,50,124.519212
-0.953207,50,124.740255
-1.550466,50,124.961707
-1.661468,50,125.183079
-1.052416,50,125.403739
-1.035601,50,125.62204
-1.078984,50,125.841591
-0.892647,50,126.069745
-1.499169,50,126.288502
-1.213138,50,126.508219
-1.384875,50,126.730672
-0.942393,50,126.951411
-0.74361,50,127.17097
-0.972141,50,127.39051
-1.617447,50,127.612619
-1.457799,50,127.833848
-0.819715,50,128.05193
-0.7071,50,128.269899
-0.806217,50,128.492592
-1.724264,50,128.712507
-1.37318,50,128.92976
-1.498767,50,129.159872
-1.013946,50,129.378824
-1.159943,50,129.602201
-1.929343,50,129.821667
-0.940394,50,130.038436
-0.769247,50,130.255183
-0.831183,50,130.472768
-0.936374,50,130.688686
-3.108936,50,130.906098
-2.667011,50,131.123999
-2.134935,50,131.34294
-1.955444,50,131.561911
-1.319064,50,131.782484
-0.789108,50,132.009147
-0.862973,50,132.23477
-0.706979,50,132.453688
-0.741916,50,132.672655
-0.588343,50,132.891208
-1.399977,50,133.120071
-1.058795,50,133.340483
-1.174444,50,133.558322
-1.683507,50,133.778896
-1.734079,50,133.99749
-1.620519,50,134.212681
-1.302005,50,134.429943
-0.809776,50,134.647812
-1.004515,50,134.867498
-1.483218,50,135.090702
-0.865871,50,135.306108
-0.708943,50,135.526408
-0.967259,50,135.746083
-0.825027,50,135.961009
-1.314725,50,136.178251
-0.980792,50,136.394464
-1.159724,50,136.609612
-1.175467,50,136.823053
-1.312055,50,137.03901
-1.064259,50,137.254486
-1.266887,50,137.475638
-0.692164,50,137.69864
-1.678434,50,137.918644
-1.163803,50,138.133641
-1.637358,50,138.353668
-1.293667,50,138.570336
-1.011053,50,138.791296
-1.180078,50,139.010072
-5.956976,50,139.236187
-2.262654,50,139.455122
-1.026648,50,139.675051
-0.746742,50,139.892465
-0.76459,50,140.110963
-0.566977,50,140.327153
-1.094112,50,140.542605
-0.831698,50,140.758654
-0.784364,50,140.978863
-0.599783,50,141.194474
-0.801318,50,141.411032
-1.119032,50,141.629815
-0.703456,50,141.848846
-0.779452,50,142.069083
-1.122025,50,142.284937
-1.72033,50,142.501851
-0.742091,50,142.719911
-1.358684,50,142.936388
-1.014746,50,143.152543
-0.90657,50,143.370843
-1.493307,50,143.589345
-0.819619,50,143.810485
-1.154304,50,144.027263
-0.637135,50,144.245197
-0.881924,50,144.465872
-0.754126,50,144.684916
-0.842966,50,144.901474
-2.707824,50,145.121345
-1.651545,50,145.340224
-0.940713,50,145.558981
-1.065045,50,145.781547
-2.085887,50,146.001854
-1.483204,50,146.221794
-1.485449,50,146.442111
-1.188287,50,146.660991
-1.04539,50,146.8789
-0.884509,50,147.099809
-1.329898,50,147.3176
-1.650184,50,147.537189
-1.272605,50,147.755339
-1.027869,50,147.977097
-0.719953,50,148.197454
-0.876057,50,148.427474
-1.225809,50,148.64834
-1.304047,50,148.870669
-1.778716,50,149.095714
-1.25254,50,149.312403
-2.211989,50,149.531851
-4.488884,50,149.753306
-10.255592,50,149.971884
-3.025288,50,150.190132
-1.361056,50,150.408861
-2.375535,50,150.635136
-2.093782,50,150.858458
-0.940494,50,151.077379
-1.532575,50,151.299897
-1.2368,50,151.519444
-1.585239,50,151.738882
-1.86671,50,151.962671
-0.665814,50,152.179212
-0.984299,50,152.39908
